time_ms,dist_cm,error_cm,v_base,pwm_L,pwm_R,drift,rms_error,iae,overshoot_pct
90541.0,25.33,0.33,4.3,4.3,4.3,0.0,0.231,15.264,1.61
90550.0,25.33,0.33,4.3,4.3,4.3,0.0,0.231,15.267,1.61
90560.0,25.33,0.33,4.3,4.3,4.3,0.0,0.231,15.27,1.61
90571.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.274,1.61
90580.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.277,1.61
90590.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.281,1.61
90601.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.284,1.61
90610.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.287,1.61
90620.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.291,1.61
90631.0,25.35,0.35,4.5,4.5,4.5,0.0,0.231,15.294,1.61
90640.0,25.35,0.35,4.5,4.5,4.5,0.0,0.231,15.298,1.61
90650.0,25.35,0.35,4.5,4.5,4.5,0.0,0.231,15.301,1.61
90661.0,25.35,0.35,4.6,4.6,4.6,0.0,0.231,15.305,1.61
90670.0,25.35,0.35,4.6,4.6,4.6,0.0,0.231,15.308,1.61
90680.0,25.35,0.35,4.6,4.6,4.6,0.0,0.231,15.312,1.61
90691.0,25.23,0.23,3.0,3.0,3.0,0.0,0.231,15.314,1.61
90700.0,25.23,0.23,3.0,3.0,3.0,0.0,0.231,15.317,1.61
90710.0,25.23,0.23,3.0,3.0,3.0,0.0,0.231,15.319,1.61
90721.0,25.27,0.27,3.5,3.5,3.5,0.0,0.231,15.322,1.61
90730.0,25.27,0.27,3.5,3.5,3.5,0.0,0.231,15.324,1.61
90740.0,25.27,0.27,3.5,3.5,3.5,0.0,0.231,15.327,1.61
90751.0,25.29,0.29,3.8,3.8,3.8,0.0,0.231,15.33,1.61
90760.0,25.29,0.29,3.8,3.8,3.8,0.0,0.231,15.333,1.61
90770.0,25.29,0.29,3.8,3.8,3.8,0.0,0.231,15.336,1.61
90781.0,25.31,0.31,4.0,4.0,4.0,0.0,0.231,15.339,1.61
90790.0,25.31,0.31,4.0,4.0,4.0,0.0,0.231,15.342,1.61
90800.0,25.31,0.31,4.0,4.0,4.0,0.0,0.231,15.345,1.61
90811.0,25.32,0.32,4.2,4.2,4.2,0.0,0.231,15.348,1.61
90820.0,25.32,0.32,4.2,4.2,4.2,0.0,0.231,15.351,1.61
90830.0,25.32,0.32,4.2,4.2,4.2,0.0,0.231,15.355,1.61
90841.0,25.33,0.33,4.3,4.3,4.3,0.0,0.231,15.358,1.61
90850.0,25.33,0.33,4.3,4.3,4.3,0.0,0.231,15.361,1.61
90860.0,25.33,0.33,4.3,4.3,4.3,0.0,0.231,15.364,1.61
90871.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.368,1.61
90880.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.371,1.61
90890.0,25.34,0.34,4.4,4.4,4.4,0.0,0.231,15.375,1.61
90901.0,25.22,0.22,2.8,2.8,2.8,0.0,0.231,15.377,1.61
90910.0,25.22,0.22,2.8,2.8,2.8,0.0,0.231,15.379,1.61
90920.0,25.22,0.22,2.8,2.8,2.8,0.0,0.231,15.381,1.61
90931.0,25.13,0.13,1.7,1.7,1.7,0.0,0.231,15.383,1.61
90940.0,25.13,0.13,1.7,1.7,1.7,0.0,0.231,15.384,1.61
90950.0,25.13,0.13,1.7,1.7,1.7,0.0,0.231,15.385,1.61
90961.0,25.2,0.2,2.6,2.6,2.6,0.0,0.231,15.387,1.61
90970.0,25.2,0.2,2.6,2.6,2.6,0.0,0.231,15.389,1.61
90980.0,25.2,0.2,2.6,2.6,2.6,0.0,0.231,15.391,1.61
90991.0,25.12,0.12,1.6,1.6,1.6,0.0,0.231,15.393,1.61
91000.0,25.12,0.12,1.6,1.6,1.6,0.0,0.28,15.394,1.61
91010.0,25.12,0.12,1.6,1.6,1.6,0.0,0.28,15.395,1.61
91021.0,25.19,0.19,2.5,2.5,2.5,0.0,0.28,15.397,1.61
91030.0,25.19,0.19,2.5,2.5,2.5,0.0,0.28,15.399,1.61
91040.0,25.19,0.19,2.5,2.5,2.5,0.0,0.28,15.401,1.61
91051.0,25.24,0.24,3.2,3.2,3.2,0.0,0.28,15.403,1.61
91060.0,25.24,0.24,3.2,3.2,3.2,0.0,0.28,15.406,1.61
91070.0,25.24,0.24,3.2,3.2,3.2,0.0,0.28,15.408,1.61
91081.0,25.28,0.28,3.6,3.6,3.6,0.0,0.28,15.411,1.61
91090.0,25.28,0.28,3.6,3.6,3.6,0.0,0.28,15.414,1.61
91100.0,25.28,0.28,3.6,3.6,3.6,0.0,0.28,15.416,1.61
91111.0,25.3,0.3,3.9,3.9,3.9,0.0,0.28,15.419,1.61
91120.0,25.3,0.3,3.9,3.9,3.9,0.0,0.28,15.422,1.61
91130.0,25.3,0.3,3.9,3.9,3.9,0.0,0.28,15.425,1.61
91141.0,25.32,0.32,4.2,4.2,4.2,0.0,0.28,15.429,1.61
91150.0,25.32,0.32,4.2,4.2,4.2,0.0,0.28,15.432,1.61
91160.0,25.32,0.32,4.2,4.2,4.2,0.0,0.28,15.435,1.61
91171.0,25.33,0.33,4.3,4.3,4.3,0.0,0.28,15.438,1.61
91180.0,25.33,0.33,4.3,4.3,4.3,0.0,0.28,15.442,1.61
91190.0,25.33,0.33,4.3,4.3,4.3,0.0,0.28,15.445,1.61
91201.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.448,1.61
91210.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.452,1.61
91220.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.455,1.61
91231.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.458,1.61
91240.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.462,1.61
91250.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.465,1.61
91261.0,25.35,0.35,4.5,4.5,4.5,0.0,0.28,15.469,1.61
91270.0,25.35,0.35,4.5,4.5,4.5,0.0,0.28,15.472,1.61
91280.0,25.35,0.35,4.5,4.5,4.5,0.0,0.28,15.476,1.61
91291.0,25.35,0.35,4.6,4.6,4.6,0.0,0.28,15.479,1.61
91300.0,25.35,0.35,4.6,4.6,4.6,0.0,0.28,15.483,1.61
91310.0,25.35,0.35,4.6,4.6,4.6,0.0,0.28,15.486,1.61
91321.0,25.35,0.35,4.6,4.6,4.6,0.0,0.28,15.49,1.61
91330.0,25.35,0.35,4.6,4.6,4.6,0.0,0.28,15.493,1.61
91340.0,25.35,0.35,4.6,4.6,4.6,0.0,0.28,15.497,1.61
91351.0,25.23,0.23,3.0,3.0,3.0,0.0,0.28,15.499,1.61
91360.0,25.23,0.23,3.0,3.0,3.0,0.0,0.28,15.501,1.61
91370.0,25.23,0.23,3.0,3.0,3.0,0.0,0.28,15.504,1.61
91381.0,25.27,0.27,3.5,3.5,3.5,0.0,0.28,15.506,1.61
91390.0,25.27,0.27,3.5,3.5,3.5,0.0,0.28,15.509,1.61
91400.0,25.27,0.27,3.5,3.5,3.5,0.0,0.28,15.512,1.61
91411.0,25.29,0.29,3.8,3.8,3.8,0.0,0.28,15.515,1.61
91420.0,25.29,0.29,3.8,3.8,3.8,0.0,0.28,15.518,1.61
91430.0,25.29,0.29,3.8,3.8,3.8,0.0,0.28,15.52,1.61
91441.0,25.31,0.31,4.1,4.1,4.1,0.0,0.28,15.524,1.61
91450.0,25.31,0.31,4.1,4.1,4.1,0.0,0.28,15.527,1.61
91460.0,25.31,0.31,4.1,4.1,4.1,0.0,0.28,15.53,1.61
91471.0,25.33,0.33,4.3,4.3,4.3,0.0,0.28,15.533,1.61
91480.0,25.33,0.33,4.3,4.3,4.3,0.0,0.28,15.536,1.61
91490.0,25.33,0.33,4.3,4.3,4.3,0.0,0.28,15.54,1.61
91501.0,25.33,0.33,4.4,4.4,4.4,0.0,0.28,15.543,1.61
91510.0,25.33,0.33,4.4,4.4,4.4,0.0,0.28,15.546,1.61
91520.0,25.33,0.33,4.4,4.4,4.4,0.0,0.28,15.55,1.61
91531.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.553,1.61
91540.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.557,1.61
91550.0,25.34,0.34,4.4,4.4,4.4,0.0,0.28,15.56,1.61
91561.0,25.35,0.35,4.5,4.5,4.5,0.0,0.28,15.563,1.61
91570.0,25.35,0.35,4.5,4.5,4.5,0.0,0.28,15.567,1.61
91580.0,25.35,0.35,4.5,4.5,4.5,0.0,0.28,15.57,1.61
91591.0,25.22,0.22,2.9,2.9,2.9,0.0,0.28,15.573,1.61
91600.0,25.22,0.22,2.9,2.9,2.9,0.0,0.28,15.575,1.61
91610.0,25.22,0.22,2.9,2.9,2.9,0.0,0.28,15.577,1.61
91621.0,25.27,0.27,3.5,3.5,3.5,0.0,0.28,15.58,1.61
91630.0,25.27,0.27,3.5,3.5,3.5,0.0,0.28,15.582,1.61
91640.0,25.27,0.27,3.5,3.5,3.5,0.0,0.28,15.585,1.61
91651.0,25.17,0.17,2.2,2.2,2.2,0.0,0.28,15.587,1.61
91660.0,25.17,0.17,2.2,2.2,2.2,0.0,0.28,15.588,1.61
91670.0,25.17,0.17,2.2,2.2,2.2,0.0,0.28,15.59,1.61
91681.0,25.23,0.23,2.9,2.9,2.9,0.0,0.28,15.592,1.61
91690.0,25.23,0.23,2.9,2.9,2.9,0.0,0.28,15.595,1.61
91700.0,25.23,0.23,2.9,2.9,2.9,0.0,0.28,15.597,1.61
91711.0,25.26,0.26,3.4,3.4,3.4,0.0,0.28,15.599,1.61
91720.0,25.26,0.26,3.4,3.4,3.4,0.0,0.28,15.602,1.61
91730.0,25.26,0.26,3.4,3.4,3.4,0.0,0.28,15.605,1.61
91741.0,25.29,0.29,3.7,3.7,3.7,0.0,0.28,15.608,1.61
91750.0,25.29,0.29,3.7,3.7,3.7,0.0,0.28,15.611,1.61
91760.0,25.29,0.29,3.7,3.7,3.7,0.0,0.28,15.613,1.61
91771.0,25.31,0.31,4.0,4.0,4.0,0.0,0.28,15.616,1.61
91780.0,25.31,0.31,4.0,4.0,4.0,0.0,0.28,15.62,1.61
91790.0,25.31,0.31,4.0,4.0,4.0,0.0,0.28,15.623,1.61
91801.0,25.2,0.2,2.5,2.5,2.5,0.0,0.28,15.625,1.61
91810.0,25.2,0.2,2.5,2.5,2.5,0.0,0.28,15.626,1.61
91820.0,25.2,0.2,2.5,2.5,2.5,0.0,0.28,15.628,1.61
91831.0,25.25,0.25,3.2,3.2,3.2,0.0,0.28,15.631,1.61
91840.0,25.25,0.25,3.2,3.2,3.2,0.0,0.28,15.633,1.61
91850.0,25.25,0.25,3.2,3.2,3.2,0.0,0.28,15.636,1.61
91861.0,25.28,0.28,3.7,3.7,3.7,0.0,0.28,15.639,1.61
91870.0,25.28,0.28,3.7,3.7,3.7,0.0,0.28,15.641,1.61
91880.0,25.28,0.28,3.7,3.7,3.7,0.0,0.28,15.644,1.61
91891.0,25.31,0.31,4.0,4.0,4.0,0.0,0.28,15.647,1.61
91900.0,25.31,0.31,4.0,4.0,4.0,0.0,0.28,15.65,1.61
91910.0,25.31,0.31,4.0,4.0,4.0,0.0,0.28,15.653,1.61
91921.0,25.2,0.2,2.5,2.5,2.5,0.0,0.28,15.655,1.61
91930.0,25.2,0.2,2.5,2.5,2.5,0.0,0.28,15.657,1.61
91940.0,25.2,0.2,2.5,2.5,2.5,0.0,0.28,15.659,1.61
91951.0,25.24,0.24,3.1,3.1,3.1,0.0,0.28,15.662,1.61
91960.0,25.24,0.24,3.1,3.1,3.1,0.0,0.28,15.664,1.61
91970.0,25.24,0.24,3.1,3.1,3.1,0.0,0.28,15.667,1.61
91981.0,25.28,0.28,3.6,3.6,3.6,0.0,0.28,15.669,1.61
91990.0,25.28,0.28,3.6,3.6,3.6,0.0,0.28,15.672,1.61
92000.0,25.28,0.28,3.6,3.6,3.6,0.0,0.286,15.675,1.61
92011.0,25.3,0.3,3.9,3.9,3.9,0.0,0.286,15.678,1.61
92020.0,25.3,0.3,3.9,3.9,3.9,0.0,0.286,15.681,1.61
92030.0,25.3,0.3,3.9,3.9,3.9,0.0,0.286,15.684,1.61
92041.0,25.32,0.32,4.1,4.1,4.1,0.0,0.286,15.687,1.61
92050.0,25.32,0.32,4.1,4.1,4.1,0.0,0.286,15.69,1.61
92060.0,25.32,0.32,4.1,4.1,4.1,0.0,0.286,15.693,1.61
92071.0,25.2,0.2,2.7,2.7,2.7,0.0,0.286,15.695,1.61
92080.0,25.2,0.2,2.7,2.7,2.7,0.0,0.286,15.698,1.61
92090.0,25.2,0.2,2.7,2.7,2.7,0.0,0.286,15.7,1.61
92101.0,25.12,0.12,1.6,1.6,1.6,0.0,0.286,15.701,1.61
92110.0,25.12,0.12,1.6,1.6,1.6,0.0,0.286,15.702,1.61
92120.0,25.12,0.12,1.6,1.6,1.6,0.0,0.286,15.703,1.61
92131.0,25.2,0.2,2.5,2.5,2.5,0.0,0.286,15.705,1.61
92140.0,25.2,0.2,2.5,2.5,2.5,0.0,0.286,15.707,1.61
92150.0,25.2,0.2,2.5,2.5,2.5,0.0,0.286,15.709,1.61
92161.0,25.24,0.24,3.1,3.1,3.1,0.0,0.286,15.712,1.61
92170.0,25.24,0.24,3.1,3.1,3.1,0.0,0.286,15.714,1.61
92180.0,25.24,0.24,3.1,3.1,3.1,0.0,0.286,15.716,1.61
92191.0,25.15,0.15,1.9,1.9,1.9,0.0,0.286,15.718,1.61
92200.0,25.15,0.15,1.9,1.9,1.9,0.0,0.286,15.719,1.61
92210.0,25.15,0.15,1.9,1.9,1.9,0.0,0.286,15.721,1.61
92221.0,25.21,0.21,2.7,2.7,2.7,0.0,0.286,15.723,1.61
92230.0,25.21,0.21,2.7,2.7,2.7,0.0,0.286,15.725,1.61
92240.0,25.21,0.21,2.7,2.7,2.7,0.0,0.286,15.727,1.61
92251.0,25.26,0.26,3.3,3.3,3.3,0.0,0.286,15.73,1.61
92260.0,25.26,0.26,3.3,3.3,3.3,0.0,0.286,15.732,1.61
92270.0,25.26,0.26,3.3,3.3,3.3,0.0,0.286,15.735,1.61
92281.0,25.28,0.28,3.7,3.7,3.7,0.0,0.286,15.738,1.61
92290.0,25.28,0.28,3.7,3.7,3.7,0.0,0.286,15.74,1.61
92300.0,25.28,0.28,3.7,3.7,3.7,0.0,0.286,15.743,1.61
92311.0,25.31,0.31,4.0,4.0,4.0,0.0,0.286,15.746,1.61
92320.0,25.31,0.31,4.0,4.0,4.0,0.0,0.286,15.749,1.61
92330.0,25.31,0.31,4.0,4.0,4.0,0.0,0.286,15.753,1.61
92341.0,25.2,0.2,2.6,2.6,2.6,0.0,0.286,15.755,1.61
92350.0,25.2,0.2,2.6,2.6,2.6,0.0,0.286,15.756,1.61
92360.0,25.2,0.2,2.6,2.6,2.6,0.0,0.286,15.758,1.61
92371.0,25.25,0.25,3.2,3.2,3.2,0.0,0.286,15.761,1.61
92380.0,25.25,0.25,3.2,3.2,3.2,0.0,0.286,15.763,1.61
92390.0,25.25,0.25,3.2,3.2,3.2,0.0,0.286,15.766,1.61
92401.0,25.28,0.28,3.6,3.6,3.6,0.0,0.286,15.769,1.61
92410.0,25.28,0.28,3.6,3.6,3.6,0.0,0.286,15.771,1.61
92420.0,25.28,0.28,3.6,3.6,3.6,0.0,0.286,15.774,1.61
92431.0,25.17,0.17,2.3,2.3,2.3,0.0,0.286,15.776,1.61
92440.0,25.17,0.17,2.3,2.3,2.3,0.0,0.286,15.778,1.61
92450.0,25.17,0.17,2.3,2.3,2.3,0.0,0.286,15.779,1.61
92461.0,25.23,0.23,3.0,3.0,3.0,0.0,0.286,15.782,1.61
92470.0,25.23,0.23,3.0,3.0,3.0,0.0,0.286,15.784,1.61
92480.0,25.23,0.23,3.0,3.0,3.0,0.0,0.286,15.786,1.61
92491.0,25.15,0.15,1.9,1.9,1.9,0.0,0.286,15.788,1.61
92500.0,25.15,0.15,1.9,1.9,1.9,0.0,0.286,15.789,1.61
92510.0,25.15,0.15,1.9,1.9,1.9,0.0,0.286,15.791,1.61
92521.0,25.21,0.21,2.8,2.8,2.8,0.0,0.286,15.793,1.61
92530.0,25.21,0.21,2.8,2.8,2.8,0.0,0.286,15.795,1.61
92540.0,25.21,0.21,2.8,2.8,2.8,0.0,0.286,15.797,1.61
92551.0,25.13,0.13,1.7,1.7,1.7,0.0,0.286,15.799,1.61
92560.0,25.13,0.13,1.7,1.7,1.7,0.0,0.286,15.8,1.61
92570.0,25.13,0.13,1.7,1.7,1.7,0.0,0.286,15.801,1.61
92581.0,25.2,0.2,2.6,2.6,2.6,0.0,0.286,15.803,1.61
92590.0,25.2,0.2,2.6,2.6,2.6,0.0,0.286,15.805,1.61
92600.0,25.2,0.2,2.6,2.6,2.6,0.0,0.286,15.807,1.61
92611.0,25.24,0.24,3.2,3.2,3.2,0.0,0.286,15.81,1.61
92620.0,25.24,0.24,3.2,3.2,3.2,0.0,0.286,15.812,1.61
92630.0,25.24,0.24,3.2,3.2,3.2,0.0,0.286,15.814,1.61
92641.0,25.28,0.28,3.6,3.6,3.6,0.0,0.286,15.817,1.61
92650.0,25.28,0.28,3.6,3.6,3.6,0.0,0.286,15.82,1.61
92660.0,25.28,0.28,3.6,3.6,3.6,0.0,0.286,15.823,1.61
92671.0,25.3,0.3,3.9,3.9,3.9,0.0,0.286,15.826,1.61
92680.0,25.3,0.3,3.9,3.9,3.9,0.0,0.286,15.829,1.61
92690.0,25.3,0.3,3.9,3.9,3.9,0.0,0.286,15.832,1.61
92701.0,25.32,0.32,4.2,4.2,4.2,0.0,0.286,15.835,1.61
92710.0,25.32,0.32,4.2,4.2,4.2,0.0,0.286,15.838,1.61
92720.0,25.32,0.32,4.2,4.2,4.2,0.0,0.286,15.842,1.61
92731.0,25.33,0.33,4.3,4.3,4.3,0.0,0.286,15.845,1.61
92740.0,25.33,0.33,4.3,4.3,4.3,0.0,0.286,15.848,1.61
92750.0,25.33,0.33,4.3,4.3,4.3,0.0,0.286,15.851,1.61
92761.0,25.21,0.21,2.7,2.7,2.7,0.0,0.286,15.853,1.61
92770.0,25.21,0.21,2.7,2.7,2.7,0.0,0.286,15.856,1.61
92780.0,25.21,0.21,2.7,2.7,2.7,0.0,0.286,15.858,1.61
92791.0,25.26,0.26,3.3,3.3,3.3,0.0,0.286,15.86,1.61
92800.0,25.26,0.26,3.3,3.3,3.3,0.0,0.286,15.863,1.61
92810.0,25.26,0.26,3.3,3.3,3.3,0.0,0.286,15.865,1.61
92821.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.867,1.61
92830.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.869,1.61
92840.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.87,1.61
92851.0,25.1,0.1,1.3,1.3,1.3,0.0,0.286,15.871,1.61
92860.0,25.1,0.1,1.3,1.3,1.3,0.0,0.286,15.872,1.61
92870.0,25.1,0.1,1.3,1.3,1.3,0.0,0.286,15.873,1.61
92881.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.875,1.61
92890.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.877,1.61
92900.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.878,1.61
92911.0,25.22,0.22,2.9,2.9,2.9,0.0,0.286,15.881,1.61
92920.0,25.22,0.22,2.9,2.9,2.9,0.0,0.286,15.883,1.61
92930.0,25.22,0.22,2.9,2.9,2.9,0.0,0.286,15.885,1.61
92941.0,25.27,0.27,3.5,3.5,3.5,0.0,0.286,15.888,1.61
92950.0,25.27,0.27,3.5,3.5,3.5,0.0,0.286,15.891,1.61
92960.0,25.27,0.27,3.5,3.5,3.5,0.0,0.286,15.893,1.61
92971.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.895,1.61
92980.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.897,1.61
92990.0,25.17,0.17,2.2,2.2,2.2,0.0,0.286,15.898,1.61
93001.0,25.1,0.1,1.3,1.3,1.3,0.0,0.233,15.899,1.61
93010.0,25.1,0.1,1.3,1.3,1.3,0.0,0.233,15.9,1.61
93020.0,25.1,0.1,1.3,1.3,1.3,0.0,0.233,15.901,1.61
93031.0,25.05,0.05,0.7,0.7,0.7,0.0,0.233,15.902,1.61
93040.0,25.05,0.05,0.7,0.7,0.7,0.0,0.233,15.902,1.61
93050.0,25.05,0.05,0.7,0.7,0.7,0.0,0.233,15.903,1.61
93061.0,25.02,0.02,0.3,0.3,0.3,0.0,0.233,15.903,1.61
93070.0,25.02,0.02,0.3,0.3,0.3,0.0,0.233,15.903,1.61
93080.0,25.02,0.02,0.3,0.3,0.3,0.0,0.233,15.904,1.61
93091.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.233,15.904,1.61
93100.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.233,15.904,1.61
93110.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.233,15.904,1.61
93121.0,25.1,0.1,1.3,1.3,1.3,0.0,0.233,15.905,1.61
93130.0,25.1,0.1,1.3,1.3,1.3,0.0,0.233,15.906,1.61
93140.0,25.1,0.1,1.3,1.3,1.3,0.0,0.233,15.907,1.61
93151.0,25.05,0.05,0.7,0.7,0.7,0.0,0.233,15.907,1.61
93160.0,25.05,0.05,0.7,0.7,0.7,0.0,0.233,15.908,1.61
93170.0,25.05,0.05,0.7,0.7,0.7,0.0,0.233,15.908,1.61
93181.0,25.14,0.14,1.8,1.8,1.8,0.0,0.233,15.91,1.61
93190.0,25.14,0.14,1.8,1.8,1.8,0.0,0.233,15.911,1.61
93200.0,25.14,0.14,1.8,1.8,1.8,0.0,0.233,15.913,1.61
93211.0,25.08,0.08,1.1,1.1,1.1,0.0,0.233,15.913,1.61
93220.0,25.08,0.08,1.1,1.1,1.1,0.0,0.233,15.914,1.61
93230.0,25.08,0.08,1.1,1.1,1.1,0.0,0.233,15.915,1.61
93241.0,25.04,0.04,0.5,0.5,0.5,0.0,0.233,15.916,1.61
93250.0,25.04,0.04,0.5,0.5,0.5,0.0,0.233,15.916,1.61
93260.0,25.04,0.04,0.5,0.5,0.5,0.0,0.233,15.916,1.61
93271.0,25.13,0.13,1.7,1.7,1.7,0.0,0.233,15.918,1.61
93280.0,25.13,0.13,1.7,1.7,1.7,0.0,0.233,15.919,1.61
93290.0,25.13,0.13,1.7,1.7,1.7,0.0,0.233,15.92,1.61
93301.0,25.2,0.2,2.6,2.6,2.6,0.0,0.233,15.922,1.61
93310.0,25.2,0.2,2.6,2.6,2.6,0.0,0.233,15.924,1.61
93320.0,25.2,0.2,2.6,2.6,2.6,0.0,0.233,15.926,1.61
93331.0,25.25,0.25,3.3,3.3,3.3,0.0,0.233,15.929,1.61
93340.0,25.25,0.25,3.3,3.3,3.3,0.0,0.233,15.931,1.61
93350.0,25.25,0.25,3.3,3.3,3.3,0.0,0.233,15.934,1.61
93361.0,25.29,0.29,3.7,3.7,3.7,0.0,0.233,15.937,1.61
93370.0,25.29,0.29,3.7,3.7,3.7,0.0,0.233,15.94,1.61
93380.0,25.29,0.29,3.7,3.7,3.7,0.0,0.233,15.942,1.61
93391.0,25.3,0.3,4.0,4.0,4.0,0.0,0.233,15.946,1.61
93400.0,25.3,0.3,4.0,4.0,4.0,0.0,0.233,15.949,1.61
93410.0,25.3,0.3,4.0,4.0,4.0,0.0,0.233,15.952,1.61
93421.0,25.32,0.32,4.2,4.2,4.2,0.0,0.233,15.955,1.61
93430.0,25.32,0.32,4.2,4.2,4.2,0.0,0.233,15.958,1.61
93440.0,25.32,0.32,4.2,4.2,4.2,0.0,0.233,15.961,1.61
93451.0,25.33,0.33,4.3,4.3,4.3,0.0,0.233,15.965,1.61
93460.0,25.33,0.33,4.3,4.3,4.3,0.0,0.233,15.968,1.61
93470.0,25.33,0.33,4.3,4.3,4.3,0.0,0.233,15.971,1.61
93481.0,25.34,0.34,4.4,4.4,4.4,0.0,0.233,15.974,1.61
93490.0,25.34,0.34,4.4,4.4,4.4,0.0,0.233,15.978,1.61
93500.0,25.34,0.34,4.4,4.4,4.4,0.0,0.233,15.981,1.61
93511.0,25.34,0.34,4.4,4.4,4.4,0.0,0.233,15.985,1.61
93520.0,25.34,0.34,4.4,4.4,4.4,0.0,0.233,15.988,1.61
93530.0,25.34,0.34,4.4,4.4,4.4,0.0,0.233,15.991,1.61
93541.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,15.995,1.61
93550.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,15.998,1.61
93560.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,16.002,1.61
93571.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,16.005,1.61
93580.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,16.009,1.61
93590.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,16.012,1.61
93601.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,16.016,1.61
93610.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,16.019,1.61
93620.0,25.35,0.35,4.5,4.5,4.5,0.0,0.233,16.023,1.61
93631.0,25.35,0.35,4.6,4.6,4.6,0.0,0.233,16.026,1.61
93640.0,25.35,0.35,4.6,4.6,4.6,0.0,0.233,16.03,1.61
93650.0,25.35,0.35,4.6,4.6,4.6,0.0,0.233,16.033,1.61
93661.0,25.23,0.23,3.0,3.0,3.0,0.0,0.233,16.035,1.61
